############################################################
# group name of the atoms under study      : all
# total number of atoms in the group       : 512
# dimension of the system                  : 3 D
# number of atoms per unit cell            : 1
# dimension of the FFT mesh                : 8 x 8 x 8
# number of wait steps before measurement  : 50000
# frequency of the measurement             : 10
# output result after this many measurement: 5000
# number of processors used by this run    : 1
############################################################
# mapping information between lattice indices and atom id
# nx ny nz nucell
8 8 8 1
# l1 l2 l3 k atom_id
0.75 0.375 0 0.111486 -9.27601e-20 -0.0078272 -0.00015881 -0.030021 -1.1197e-06 -0.0078272 0.00015881 0.159439 -1.24938e-19 -0.0314249 -0.000359959 -0.030021 1.1197e-06 -0.0314249 0.000359959 0.086575 -1.83203e-19
0.75 0.375 0.125 0.133602 -2.80756e-19 -0.00163342 -0.00392891 -0.041349 4.82693e-05 -0.00163342 0.00392891 0.175634 -9.70293e-20 -0.00638852 -0.00276945 -0.041349 -4.82693e-05 -0.00638852 0.00276945 0.111282 -3.66406e-19
0.75 0.375 0.25 0.13599 -1.93288e-19 -0.00438213 -0.000696778 -0.0260685 -0.000588998 -0.00438213 0.000696778 0.149252 4.5253e-20 0.035312 -9.60836e-05 -0.0260685 0.000588998 0.035312 9.60836e-05 0.107041 -9.58292e-20
0.75 0.375 0.375 0.129904 -1.98042e-20 -0.00184899 0.00134473 -0.000766542 0.000641731 -0.00184899 -0.00134473 0.14683 -2.28869e-19 0.0458714 -2.85667e-05 -0.000766542 -0.000641731 0.0458714 2.85667e-05 0.114329 -1.64838e-19
0.75 0.375 0.5 0.128275 -6.37616e-20 0.00650323 0.000227531 0.0339556 1.6489e-05 0.00650323 -0.000227531 0.151149 3.56312e-19 0.045627 -0.000466108 0.0339556 -1.6489e-05 0.045627 0.000466108 0.0940976 1.3247e-19
0.75 0.375 0.625 0.122495 -2.60955e-20 0.00302533 0.000415961 0.0396056 -2.88789e-05 0.00302533 -0.000415961 0.157355 -7.13938e-20 -0.00549935 -0.000944921 0.0396056 2.88789e-05 -0.00549935 0.000944921 0.100787 -4.45676e-20
0.75 0.375 0.75 0.106548 8.88109e-20 0.00818012 0.000586063 0.0311971 -0.00050202 0.00818012 -0.000586063 0.181798 -4.41827e-19 -0.041482 -0.000266934 0.0311971 0.00050202 -0.041482 0.000266934 0.0841024 -5.63701e-20
0.75 0.375 0.875 0.121484 -2.91944e-21 0.000235159 -0.000150526 0.000549795 -0.000752922 0.000235159 0.000150526 0.17678 3.68625e-20 -0.05263 0.00015262 0.000549795 0.000752922 -0.05263 -0.00015262 0.0804242 -2.8185e-21
0.75 0.5 0 0.109356 1.80882e-19 0.0126252 2.25419e-06 -0.02987 0.000775943 0.0126252 -2.25419e-06 0.162267 2.5909e-19 -0.0407039 -6.81681e-05 -0.02987 -0.000775943 -0.0407039 6.81681e-05 0.10059 2.8185e-19
0.75 0.5 0.125 0.119966 -2.20676e-19 0.0145347 -0.000178274 -0.0339268 1.45656e-05 0.0145347 0.000178274 0.157931 -1.40156e-19 -0.0186709 -0.000538392 -0.0339268 -1.45656e-05 -0.0186709 0.000538392 0.131967 -2.72328e-19
0.75 0.5 0.25 0.129179 1.13167e-19 0.00993127 0.00217661 -0.0267966 0.00110323 0.00993127 -0.00217661 0.154074 -1.74228e-19 0.0260537 0.00161657 -0.0267966 -0.00110323 0.0260537 -0.00161657 0.152414 -1.99601e-20
0.75 0.5 0.375 0.134944 2.74085e-20 0.023199 -9.80343e-05 -0.00437754 -0.000260679 0.023199 9.80343e-05 0.134272 8.50638e-20 0.0376827 -0.000890662 -0.00437754 0.000260679 0.0376827 0.000890662 0.127573 1.07103e-19
0.75 0.5 0.5 0.143324 -6.61451e-19 0.034205 0.000172924 0.0248163 0.000406805 0.034205 -0.000172924 0.137881 -3.27431e-19 0.0486667 -0.0001695 0.0248163 -0.000406805 0.0486667 0.0001695 0.103189 -3.04399e-19
0.75 0.5 0.625 0.119618 -1.15882e-18 0.0350527 -0.000108255 0.0369256 0.000371257 0.0350527 0.000108255 0.13374 -3.71557e-19 0.0183689 0.00019389 0.0369256 -0.000371257 0.0183689 -0.00019389 0.0761827 -6.70804e-19
0.75 0.5 0.75 0.0936136 -2.05725e-19 0.0386555 0.00138597 0.0202319 -0.000381582 0.0386555 -0.00138597 0.137899 -1.19629e-19 -0.0115275 -0.000981339 0.0202319 0.000381582 -0.0115275 0.000981339 0.0542477 -2.76213e-19
0.75 0.5 0.875 0.0787854 1.4095e-19 0.0302788 -0.00011279 -0.0054001 -0.000128433 0.0302788 0.00011279 0.157699 2.80306e-19 -0.0443265 3.67192e-05 -0.0054001 0.000128433 -0.0443265 -3.67192e-05 0.0685756 5.63701e-21
0.75 0.625 0 0.0806924 -9.05337e-20 0.0278712 0.00151778 -0.0185629 0.00206386 0.0278712 -0.00151778 0.101337 7.7524e-19 -0.0313326 -0.00161428 -0.0185629 -0.00206386 -0.0313326 0.00161428 0.0867006 -5.35141e-19
0.75 0.625 0.125 0.105209 -3.39501e-20 0.0208119 0.000657431 -0.0284231 0.000416021 0.0208119 -0.000657431 0.124148 1.82249e-20 -0.0201362 0.000406243 -0.0284231 -0.000416021 -0.0201362 -0.000406243 0.138937 0
0.75 0.625 0.25 0.112959 -6.79003e-20 0.0294003 -0.000171619 -0.020979 0.0012897 0.0294003 0.000171619 0.119694 -6.30636e-21 -0.000945972 0.000461871 -0.020979 -0.0012897 -0.000945972 -0.000461871 0.15912 -1.66232e-19
0.75 0.625 0.375 0.131669 6.52496e-20 0.0370202 0.000263116 0.00242872 0.00355837 0.0370202 -0.000263116 0.119043 -1.34536e-19 0.0234612 0.00166475 0.00242872 -0.00355837 0.0234612 -0.00166475 0.166365 -2.02005e-19
0.75 0.625 0.5 0.117846 7.21278e-20 0.0456984 -0.000192532 0.018074 0.000170769 0.0456984 0.000192532 0.089216 2.24226e-19 0.0324669 -0.000791716 0.018074 -0.000170769 0.0324669 0.000791716 0.116494 3.45399e-19
0.75 0.625 0.625 0.0983737 5.22711e-19 0.046588 -1.28928e-05 0.0308831 0.000550785 0.046588 1.28928e-05 0.0771787 5.55661e-19 0.0226486 -0.000472243 0.0308831 -0.000550785 0.0226486 0.000472243 0.0661617 6.10517e-19
0.75 0.625 0.75 0.106858 4.74434e-20 0.0591548 0.000308705 0.0301566 0.000220735 0.0591548 -0.000308705 0.0943135 -1.2801e-19 0.0109592 0.000123837 0.0301566 -0.000220735 0.0109592 -0.000123837 0.0372912 9.44199e-20
0.75 0.625 0.875 0.0914471 7.93114e-20 0.0405365 0.000134092 0.00373411 0.000314926 0.0405365 -0.000134092 0.106658 4.29395e-19 -0.0249635 -0.000240748 0.00373411 -0.000314926 -0.0249635 0.000240748 0.0493505 7.89181e-20
0.75 0.75 0 0.0732918 7.81158e-19 0.0153186 -0.00026297 -0.0234017 0.00016698 0.0153186 0.00026297 0.0573026 2.46649e-19 -0.011413 -0.000259293 -0.0234017 -0.00016698 -0.011413 0.000259293 0.064217 2.30787e-19
0.75 0.75 0.125 0.0824707 -4.7468e-20 0.013927 -0.00176217 -0.0262186 -1.63833e-05 0.013927 0.00176217 0.0673345 0 -0.0145232 0.000869951 -0.0262186 1.63833e-05 -0.0145232 -0.000869951 0.119072 1.71852e-19
0.75 0.75 0.25 0.100554 -2.56013e-19 0.0234947 -0.000491196 -0.0259286 0.000223539 0.0234947 0.000491196 0.0703474 -2.69071e-19 -0.0153406 0.00056356 -0.0259286 -0.000223539 -0.0153406 -0.00056356 0.187941 5.52428e-20
0.75 0.75 0.375 0.0953605 -1.3688e-19 0.0199104 0.000269508 -0.00202711 -0.000607132 0.0199104 -0.000269508 0.0715875 -9.28437e-20 -0.00129862 -0.000451296 -0.00202711 0.000607132 -0.00129862 0.000451296 0.189852 -3.34708e-20
0.75 0.75 0.5 0.0950768 7.37001e-19 0.0385131 -0.000252555 0.0243017 7.03927e-05 0.0385131 0.000252555 0.0505193 3.55959e-19 0.0138631 7.89952e-05 0.0243017 -7.03927e-05 0.0138631 -7.89952e-05 0.13776 4.88501e-20
0.75 0.75 0.625 0.0983939 1.609e-19 0.0434816 -3.1195e-05 0.0395949 0.000210452 0.0434816 3.1195e-05 0.0475873 7.84792e-20 0.0226575 -7.14459e-05 0.0395949 -0.000210452 0.0226575 7.14459e-05 0.0791353 1.33564e-19
0.75 0.75 0.75 0.0988823 -1.86877e-18 0.0447043 0.000380682 0.0310104 9.15775e-05 0.0447043 -0.000380682 0.045613 -7.14425e-19 0.0194432 -0.000321103 0.0310104 -9.15775e-05 0.0194432 0.000321103 0.034324 -9.07559e-19
0.75 0.75 0.875 0.0773394 -2.08136e-19 0.0259842 -0.000227367 0.00140776 0.000237115 0.0259842 0.000227367 0.0467268 -1.35293e-19 0.000368578 -0.000213087 0.00140776 -0.000237115 0.000368578 0.000213087 0.0240402 7.22242e-21
0.75 0.875 0 0.0774917 3.36825e-19 -0.00981386 0.000126832 -0.0254075 -0.000193053 -0.00981386 -0.000126832 0.0281637 -5.60566e-21 0.00774599 -0.000102191 -0.0254075 0.000193053 0.00774599 0.000102191 0.0427658 2.02932e-19
0.75 0.875 0.125 0.0810159 7.02528e-20 -0.0144089 1.22743e-05 -0.0242283 -0.000173483 -0.0144089 -1.22743e-05 0.0412517 1.17368e-20 -0.00218346 -4.52315e-05 -0.0242283 0.000173483 -0.00218346 4.52315e-05 0.0969797 1.96125e-20
0.75 0.875 0.25 0.0909015 -7.74871e-20 -0.00704462 -0.000543205 -0.023741 -5.96368e-05 -0.00704462 0.000543205 0.0588722 -1.96198e-20 -0.00579011 0.000413133 -0.023741 5.96368e-05 -0.00579011 -0.000413133 0.168628 -5.00316e-20
0.75 0.875 0.375 0.110921 2.74679e-21 -9.6038e-05 -0.000667469 -0.000525763 -0.000252042 -9.6038e-05 0.000667469 0.061642 -1.17368e-20 -0.00989896 0.000237788 -0.000525763 0.000252042 -0.00989896 -0.000237788 0.189674 -4.01482e-20
0.75 0.875 0.5 0.108697 1.82199e-19 0.0149899 -8.28556e-05 0.0274566 -0.00052457 0.0149899 8.28556e-05 0.0499449 1.05106e-19 -0.00988186 0.00050946 0.0274566 0.00052457 -0.00988186 -0.00050946 0.198566 4.52216e-19
0.75 0.875 0.625 0.0875677 -1.9807e-19 0.0181008 -0.000407497 0.0227611 -0.000379708 0.0181008 0.000407497 0.0414819 2.94297e-20 -0.00460894 -0.000232419 0.0227611 0.000379708 -0.00460894 0.000232419 0.10346 -7.8124e-20
0.75 0.875 0.75 0.0682387 2.70863e-19 0.00813774 0.000895265 0.0186189 -0.000497442 0.00813774 -0.000895265 0.0288933 1.79381e-19 0.00536475 0.00150988 0.0186189 0.000497442 0.00536475 -0.00150988 0.0425159 -1.13567e-19
0.75 0.875 0.875 0.0649305 -1.89239e-21 -0.000176869 0.000247899 -8.88711e-05 0.000141554 -0.000176869 -0.000247899 0.027224 -6.90769e-20 0.0131463 4.04089e-05 -8.88711e-05 -0.000141554 0.0131463 -4.04089e-05 0.0180829 -4.51842e-20
0.875 0 0 0.0242148 4.36575e-18 -0.0107447 0.000131403 -0.00671243 -0.000267503 -0.0107447 -0.000131403 0.0109668 9.76505e-18 0.00492115 -0.000460052 -0.00671243 0.000267503 0.00492115 0.000460052 0.00950816 -1.63906e-17
0.875 0 0.125 0.0367016 1.3025e-19 -0.0156866 4.56356e-05 -0.0251127 0.000150416 -0.0156866 -4.56356e-05 0.0183802 7.49756e-20 0.0145347 -2.82024e-05 -0.0251127 -0.000150416 0.0145347 2.82024e-05 0.0662363 7.37621e-20
0.875 0 0.25 0.0453066 1.29048e-19 -0.0127373 8.20327e-05 -0.0186351 0.000408261 -0.0127373 -8.20327e-05 0.0297465 1.12113e-20 0.0106339 -0.00024292 -0.0186351 -0.000408261 0.0106339 0.00024292 0.143816 6.46958e-20
0.875 0 0.375 0.0570413 -1.13167e-20 -0.00985044 -0.000552354 -0.00655476 0.000136909 -0.00985044 0.000552354 0.0451837 -3.08311e-20 0.00402035 0.000673685 -0.00655476 -0.000136909 0.00402035 -0.000673685 0.202946 -4.83122e-20
0.875 0 0.5 0.0530993 -2.19767e-20 -0.00122938 0.00119746 0.00668778 -1.16612e-05 -0.00122938 -0.00119746 0.0501506 -1.89191e-20 -0.00374215 6.49748e-05 0.00668778 1.16612e-05 -0.00374215 -6.49748e-05 0.198471 -1.44391e-20
0.875 0 0.625 0.0483192 8.34875e-20 -0.00217061 -0.00456987 0.0135415 -0.000355136 -0.00217061 0.00456987 0.0422757 7.84792e-20 -0.00813889 -0.000491886 0.0135415 0.000355136 -0.00813889 0.000491886 0.145042 6.58041e-20
0.875 0 0.75 0.0345183 -1.2125e-19 -0.00379793 -0.000370289 0.0160186 -7.46471e-05 -0.00379793 0.000370289 0.030023 -2.84487e-19 -0.0089259 -0.000121407 0.0160186 7.46471e-05 -0.0089259 0.000121407 0.0865555 -4.8431e-19
0.875 0 0.875 0.0232857 -1.08139e-19 -0.00677359 -0.000771266 0.00913318 -0.000487339 -0.00677359 0.000771266 0.0180964 -1.12113e-20 -0.00307869 -0.000851324 0.00913318 0.000487339 -0.00307869 0.000851324 0.0211106 -1.68076e-19
0.875 0.125 0 0.0406069 1.61403e-19 -0.0220672 -0.00032568 -0.0119081 0.000156024 -0.0220672 0.00032568 0.0656454 -9.39801e-19 -0.00681029 -2.3147e-05 -0.0119081 -0.000156024 -0.00681029 2.3147e-05 0.0183343 6.83487e-20
0.875 0.125 0.125 0.0483912 -4.52668e-20 -0.0258866 0.000273733 -0.0177682 -0.000438076 -0.0258866 -0.000273733 0.0558898 2.6201e-20 0.0162088 -0.000577108 -0.0177682 0.000438076 0.0162088 0.000577108 0.0448696 -1.30854e-20
0.875 0.125 0.25 0.0615925 2.31905e-19 -0.0194919 -0.000354589 -0.0199539 -0.000182382 -0.0194919 0.000354589 0.0630178 6.72679e-20 0.0289185 0.000445914 -0.0199539 0.000182382 0.0289185 -0.000445914 0.101697 -6.47009e-20
0.875 0.125 0.375 0.071593 -7.9217e-20 -0.0215622 -0.000211997 -0.00692597 0.00041597 -0.0215622 0.000211997 0.0748969 2.99259e-20 0.0261874 7.04906e-05 -0.00692597 -0.00041597 0.0261874 -7.04906e-05 0.177189 1.63676e-19
0.875 0.125 0.5 0.0655131 -9.26556e-20 -0.0177276 1.52358e-05 0.00816765 -9.70113e-05 -0.0177276 -1.52358e-05 0.0856293 -1.04632e-19 0.00553265 -0.000784712 0.00816765 9.70113e-05 0.00553265 0.000784712 0.193929 9.80317e-21
0.875 0.125 0.625 0.063134 -2.33407e-20 -0.0137689 -0.000795616 0.0172901 -3.50717e-05 -0.0137689 0.000795616 0.106513 -2.71784e-20 -0.0142745 0.000507854 0.0172901 3.50717e-05 -0.0142745 -0.000507854 0.175118 -1.43884e-19
0.875 0.125 0.75 0.0448033 0 -0.0114382 0.000160715 0.0162803 0.000184576 -0.0114382 -0.000160715 0.0891399 -5.35294e-20 -0.0267474 5.39006e-05 0.0162803 -0.000184576 -0.0267474 -5.39006e-05 0.108562 -3.68656e-20
0.875 0.125 0.875 0.029105 -1.11134e-19 -0.0136161 -1.08639e-05 0.00467089 6.51888e-05 -0.0136161 1.08639e-05 0.0649764 -2.61173e-19 -0.0195292 -0.000381412 0.00467089 -6.51888e-05 -0.0195292 0.000381412 0.0420606 -4.86805e-20
0.875 0.25 0 0.0455102 -5.77686e-20 -0.0215286 -0.00022586 -0.00782637 -0.000122615 -0.0215286 0.00022586 0.13399 -1.5059e-19 -0.027264 -7.63352e-05 -0.00782637 0.000122615 -0.027264 7.63352e-05 0.0345006 7.04626e-20
0.875 0.25 0.125 0.0699695 -6.04317e-20 -0.0312954 -0.000118012 -0.0257695 -0.000188442 -0.0312954 0.000118012 0.141761 2.85193e-20 0.0105728 3.18763e-05 -0.0257695 0.000188442 0.0105728 -3.18763e-05 0.0488325 -4.12206e-20
0.875 0.25 0.25 0.0817751 -2.71601e-19 -0.0219056 -0.00212212 -0.01558 0.00308145 -0.0219056 0.00212212 0.112105 -5.27075e-19 0.0328114 0.00131478 -0.01558 -0.00308145 0.0328114 -0.00131478 0.0897645 -6.11696e-19
0.875 0.25 0.375 0.0949598 -5.65836e-20 -0.0291038 0.000448381 -0.000787905 0.000468875 -0.0291038 -0.000448381 0.12646 5.17943e-19 0.0466833 -0.000685765 -0.000787905 -0.000468875 0.0466833 0.000685765 0.144629 7.03372e-19
0.875 0.25 0.5 0.100244 -1.13167e-19 -0.0191238 0.00059068 0.0107281 0.000524717 -0.0191238 -0.00059068 0.151689 -1.96386e-19 0.0227469 -0.00072025 0.0107281 -0.000524717 0.0227469 0.00072025 0.175395 -3.20756e-20
0.875 0.25 0.625 0.0640753 1.60733e-19 -0.0162369 1.08699e-05 0.0217779 0.000441241 -0.0162369 -1.08699e-05 0.165777 4.60132e-19 0.000762749 0.00154678 0.0217779 -0.000441241 0.000762749 -0.00154678 0.161761 3.4323e-20
0.875 0.25 0.75 0.063906 3.74866e-20 -0.00852681 7.9292e-05 0.0155841 0.000114079 -0.00852681 -7.9292e-05 0.140772 1.18173e-19 -0.0253117 0.000121481 0.0155841 -0.000114079 -0.0253117 -0.000121481 0.114423 8.5868e-20
0.875 0.25 0.875 0.0445378 5.20569e-19 -0.0141854 0.000537415 0.0070209 0.00163869 -0.0141854 -0.000537415 0.137584 -1.74655e-18 -0.0442477 0.000341627 0.0070209 -0.00163869 -0.0442477 -0.000341627 0.0588845 -6.16947e-19
0.875 0.375 0 0.0587964 5.36518e-20 -0.00961752 0.000293488 -0.00753093 -5.62107e-05 -0.00961752 -0.000293488 0.189116 -1.87495e-20 -0.0474538 0.000285724 -0.00753093 5.62107e-05 -0.0474538 -0.000285724 0.062651 6.05979e-20
0.875 0.375 0.125 0.0961898 -5.85232e-20 -0.0130697 0.000595073 -0.0330818 -0.000740238 -0.0130697 -0.000595073 0.196249 6.05717e-20 -0.0132836 -0.000300928 -0.0330818 0.000740238 -0.0132836 0.000300928 0.0947103 -4.50961e-20
0.875 0.375 0.25 0.0934739 -5.9572e-19 -0.0091768 -0.000255641 -0.019449 0.00107029 -0.0091768 0.000255641 0.155321 -3.16179e-21 0.0259185 0.000266374 -0.019449 -0.00107029 0.0259185 -0.000266374 0.0967687 -4.84783e-19
0.875 0.375 0.375 0.108362 -5.94127e-20 -0.0116589 0.000313076 -0.00923645 -0.00164652 -0.0116589 -0.000313076 0.177913 1.16158e-19 0.0552207 -9.04762e-05 -0.00923645 0.00164652 0.0552207 9.04762e-05 0.139244 -1.46912e-19
0.875 0.375 0.5 0.112404 -1.21655e-19 -0.00391056 0.00103952 0.00555123 -0.000579474 -0.00391056 -0.00103952 0.183778 2.47884e-19 0.0521242 0.000577845 0.00555123 0.000579474 0.0521242 -0.000577845 0.147737 2.73715e-19
0.875 0.375 0.625 0.0798636 -1.06094e-19 -0.00193297 -0.000840912 0.0166623 -0.000222238 -0.00193297 0.000840912 0.184 3.10603e-20 0.0157156 0.00109959 0.0166623 0.000222238 0.0157156 -0.00109959 0.112347 -1.36456e-19
0.875 0.375 0.75 0.0697017 1.1246e-19 -0.00141324 0.000407162 0.0264974 -1.54874e-05 -0.00141324 -0.000407162 0.203451 6.61842e-19 -0.0317401 0.000536799 0.0264974 1.54874e-05 -0.0317401 -0.000536799 0.10851 5.28583e-19
0.875 0.375 0.875 0.0641066 9.9216e-20 -0.00479401 0.00047976 0.00810354 0.000437596 -0.00479401 -0.00047976 0.19084 1.33651e-19 -0.053176 7.91559e-05 0.00810354 -0.000437596 -0.053176 -7.91559e-05 0.0729936 1.43744e-19
0.875 0.5 0 0.0510558 6.22419e-20 0.00661999 -0.000252009 -0.00533093 -0.000857657 0.00661999 0.000252009 0.203214 1.1907e-19 -0.0596135 -0.000145081 -0.00533093 0.000857657 -0.0596135 0.000145081 0.070828 1.09472e-19
0.875 0.5 0.125 0.0665505 2.96975e-19 0.000793212 -0.00010942 -0.0242964 -0.000681328 0.000793212 0.00010942 0.189489 1.50589e-19 -0.0286332 0.00043506 -0.0242964 0.000681328 -0.0286332 -0.00043506 0.100101 5.3355e-19
0.875 0.5 0.25 0.0978676 -2.11481e-19 0.00394209 -0.000147886 -0.0236738 8.66232e-05 0.00394209 0.000147886 0.179164 -1.05176e-20 0.00815216 0.000279826 -0.0236738 -8.66232e-05 0.00815216 -0.000279826 0.140515 -2.32394e-19
0.875 0.5 0.375 0.0978201 -9.6192e-20 0.0170378 0.000390158 -0.0240596 -0.000504092 0.0170378 -0.000390158 0.176867 -7.87169e-19 0.0556455 0.000432543 -0.0240596 0.000504092 0.0556455 -0.000432543 0.137231 -4.05865e-19
0.875 0.5 0.5 0.10538 -1.30142e-19 0.0103826 0.0012753 0.00590546 -0.000684665 0.0103826 -0.0012753 0.157683 -1.64564e-19 0.0508276 2.75032e-05 0.00590546 0.000684665 0.0508276 -2.75032e-05 0.122081 -4.66926e-20
0.875 0.5 0.625 0.0878604 -1.6197e-19 0.0183116 -2.836e-05 0.0180542 0.000840649 0.0183116 2.836e-05 0.176197 -3.25509e-19 0.0382337 -0.00023271 0.0180542 -0.000840649 0.0382337 0.00023271 0.0971898 -1.17944e-19
0.875 0.5 0.75 0.0731276 4.79884e-20 0.0132985 0.00012592 0.0142983 -0.000476006 0.0132985 -0.00012592 0.189207 -3.28434e-20 -0.0118912 -0.000514985 0.0142983 0.000476006 -0.0118912 0.000514985 0.0719294 9.01922e-20
0.875 0.5 0.875 0.0618117 3.06358e-19 0.0103198 -0.000309942 0.0123169 0.000172127 0.0103198 0.000309942 0.186493 -1.5498e-19 -0.04752 -3.05935e-05 0.0123169 -0.000172127 -0.04752 3.05935e-05 0.0598565 1.86021e-19
0.875 0.625 0 0.0486081 -9.21607e-21 0.0146492 0.000692294 -0.00670317 0.0012921 0.0146492 -0.000692294 0.142331 1.44436e-18 -0.0480058 4.0945e-05 -0.00670317 -0.0012921 -0.0480058 -4.0945e-05 0.0568401 5.38334e-19
0.875 0.625 0.125 0.0589866 -1.62678e-19 0.0127332 -0.00014432 -0.0199934 0.000502379 0.0127332 0.00014432 0.159903 -3.25057e-19 -0.0382569 -0.000544839 -0.0199934 -0.000502379 -0.0382569 0.000544839 0.119728 -4.29447e-19
0.875 0.625 0.25 0.0660662 4.52668e-20 0.0131883 0.00053943 -0.0168055 0.000400011 0.0131883 -0.00053943 0.155774 7.63264e-20 0.00564512 0.000959437 -0.0168055 -0.000400011 0.00564512 -0.000959437 0.147297 -9.02155e-20
0.875 0.625 0.375 0.0780763 -5.5169e-20 0.0118766 0.000710927 -0.00485821 0.000246569 0.0118766 -0.000710927 0.124784 -1.32903e-19 0.0406227 0.000477682 -0.00485821 -0.000246569 0.0406227 -0.000477682 0.164762 1.85748e-20
0.875 0.625 0.5 0.0894526 7.00221e-20 0.0267752 0.000634537 0.00215674 -0.000407095 0.0267752 -0.000634537 0.120287 -2.66358e-19 0.0459687 0.000244014 0.00215674 0.000407095 0.0459687 -0.000244014 0.137864 -4.35979e-19
0.875 0.625 0.625 0.0679686 -3.62135e-19 0.0263694 -0.000478364 0.016632 0.000815968 0.0263694 0.000478364 0.107766 -6.33187e-19 0.0325681 -0.000613332 0.016632 -0.000815968 0.0325681 0.000613332 0.0855888 -5.02951e-19
0.875 0.625 0.75 0.0675451 -5.27766e-20 0.0198652 -0.000280697 0.0202963 -6.9349e-05 0.0198652 0.000280697 0.115825 2.84615e-20 0.00560527 0.000138917 0.0202963 6.9349e-05 0.00560527 -0.000138917 0.052591 -5.91886e-20
0.875 0.625 0.875 0.048531 1.35543e-19 0.0229118 1.43091e-05 0.00786953 -0.000167032 0.0229118 -1.43091e-05 0.142749 7.02386e-19 -0.0284336 5.01073e-05 0.00786953 0.000167032 -0.0284336 -5.01073e-05 0.0376998 6.05979e-20
0.875 0.75 0 0.0332198 -1.45879e-20 0.0183281 -1.14632e-05 -0.00761109 -1.84263e-05 0.0183281 1.14632e-05 0.0809509 -1.54593e-19 -0.0283828 -0.000204068 -0.00761109 1.84263e-05 -0.0283828 0.000204068 0.0463402 -1.69571e-19
0.875 0.75 0.125 0.038748 1.64092e-19 0.0129157 -0.000109267 -0.0187087 -0.00024443 0.0129157 0.000109267 0.0909405 3.40176e-19 -0.0304679 0.000238116 -0.0187087 0.00024443 -0.0304679 -0.000238116 0.112342 2.50022e-19
0.875 0.75 0.25 0.0586173 -2.54626e-20 0.0140144 -0.00019864 -0.0156235 0.000153186 0.0140144 0.00019864 0.100801 -7.27298e-21 -0.0125024 5.3274e-05 -0.0156235 -0.000153186 -0.0125024 -5.3274e-05 0.16502 -2.4844e-20
0.875 0.75 0.375 0.0573488 -6.22419e-20 0.0177867 0.000488983 -0.0110265 -0.000255665 0.0177867 -0.000488983 0.07746 1.82184e-20 0.00630803 0.000176309 -0.0110265 0.000255665 0.00630803 -0.000176309 0.217979 -2.19841e-19
0.875 0.75 0.5 0.0730343 6.70161e-20 0.0276788 0.00035158 0.00396216 -6.20189e-05 0.0276788 -0.00035158 0.0768233 6.28402e-20 0.0228875 -0.000227902 0.00396216 6.20189e-05 0.0228875 0.000227902 0.170834 -2.47237e-20
0.875 0.75 0.625 0.0671818 -4.2636e-19 0.0251039 0.000126538 0.0109866 0.000619189 0.0251039 -0.000126538 0.0624769 -4.87692e-19 0.0233587 7.11104e-05 0.0109866 -0.000619189 0.0233587 -7.11104e-05 0.103771 -2.69468e-19
0.875 0.75 0.75 0.0451652 -1.27313e-20 0.0234443 2.73954e-05 0.016264 -0.000542184 0.0234443 -2.73954e-05 0.0514958 -8.89729e-20 0.0149272 0.000673542 0.016264 0.000542184 0.0149272 -0.000673542 0.0413831 1.35986e-19
0.875 0.75 0.875 0.0404273 1.86132e-19 0.025012 0.000108206 0.00993984 0.00011115 0.025012 -0.000108206 0.068531 -6.4015e-20 -0.00551908 4.48319e-05 0.00993984 -0.00011115 -0.00551908 -4.48319e-05 0.0175032 6.27117e-20
0.875 0.875 0 0.0299087 1.18934e-19 0.00847521 0.00156403 -0.0115463 0.000918555 0.00847521 -0.00156403 0.020334 1.34536e-19 -0.00634499 -0.00148949 -0.0115463 -0.000918555 -0.00634499 0.00148949 0.0249632 4.50961e-20
0.875 0.875 0.125 0.0301222 6.64857e-20 -0.00313938 -1.85921e-05 -0.0161432 -0.000104768 -0.00313938 1.85921e-05 0.0326767 6.39518e-20 -0.00967227 9.32291e-05 -0.0161432 0.000104768 -0.00967227 -9.32291e-05 0.0798002 4.41541e-19
0.875 0.875 0.25 0.0526062 1.10416e-19 0.00231482 -0.00246879 -0.0144262 2.21283e-05 0.00231482 0.00246879 0.0458518 -1.40141e-20 -0.00847074 0.000272602 -0.0144262 -2.21283e-05 -0.00847074 -0.000272602 0.156383 4.44639e-19
0.875 0.875 0.375 0.061312 -1.27106e-20 0.00115231 0.0011396 -0.00811815 2.73117e-05 0.00115231 -0.0011396 0.0576614 1.57659e-20 -0.00456523 -0.000113087 -0.00811815 -2.73117e-05 -0.00456523 0.000113087 0.237065 2.83829e-20
0.875 0.875 0.5 0.0529267 1.29635e-19 0.00755264 0.00030752 0.0050784 -0.000538395 0.00755264 -0.00030752 0.0434947 9.52961e-20 0.00326235 0.000523911 0.0050784 0.000538395 0.00326235 -0.000523911 0.178645 1.08145e-19
0.875 0.875 0.625 0.0506507 -1.72886e-19 0.0183918 -0.000201227 0.0129381 0.0002728 0.0183918 0.000201227 0.0292723 -1.07208e-19 0.00737658 4.65372e-05 0.0129381 -0.0002728 0.00737658 -4.65372e-05 0.123912 0
