# LAMMPS data file

4440 atoms
4 atom types

0.0 26.789730072 xlo xhi
0.0 46.5447616577 ylo yhi
0.0 39.9525647336 zlo zhi
0.0 -7.2980511784 0.0 xy xz yz
1542 2 0.0 10.144172099 6.979350143 32.461458846
1543 2 0.0 13.793197689 16.288302613 12.485176479
1544 2 0.0 10.144172099 16.288302613 32.461458846
1545 2 0.0 13.793197689 25.597255777 12.485176479
1546 2 0.0 10.144172099 25.597255777 32.461458846
1547 2 0.0 13.793197689 34.906207553 12.485176479
1548 2 0.0 10.144172099 34.906207553 32.461458846
1549 2 0.0 13.793197689 44.21515933 12.485176479
1550 2 0.0 10.144172099 44.21515933 32.461458846
1551 2 0.0 19.151143384 6.979350143 12.485176479
1552 2 0.0 15.502117795 6.979350143 32.461458846
1553 2 0.0 19.151143384 16.288302613 12.485176479
1554 2 0.0 15.502117795 16.288302613 32.461458846
1555 2 0.0 19.151143384 25.597255777 12.485176479
1556 2 0.0 15.502117795 25.597255777 32.461458846
1557 2 0.0 19.151143384 34.906207553 12.485176479
1558 2 0.0 15.502117795 34.906207553 32.461458846
1559 2 0.0 19.151143384 44.21515933 12.485176479
1560 2 0.0 15.502117795 44.21515933 32.461458846
1561 2 0.0 2.222844848 8.538021952 2.497035296
1562 2 0.0 -1.426180741 8.538021952 22.473317663
1563 2 0.0 2.222844848 17.846974423 2.497035296
1564 2 0.0 -1.426180741 17.846974423 22.473317663
1565 2 0.0 2.222844848 27.155926199 2.497035296
1566 2 0.0 -1.426180741 27.155926199 22.473317663
1567 2 0.0 2.222844848 36.464877976 2.497035296
1568 2 0.0 -1.426180741 36.464877976 22.473317663
1569 2 0.0 2.222844848 45.773832527 2.497035296
1570 2 0.0 -1.426180741 45.773832527 22.473317663
1571 2 0.0 7.580791142 8.538021952 2.497035296
1572 2 0.0 3.931765553 8.538021952 22.473317663
1573 2 0.0 7.580791142 17.846974423 2.497035296
1574 2 0.0 3.931765553 17.846974423 22.473317663
1575 2 0.0 7.580791142 27.155926199 2.497035296
1576 2 0.0 3.931765553 27.155926199 22.473317663
1577 2 0.0 7.580791142 36.464877976 2.497035296
1578 2 0.0 3.931765553 36.464877976 22.473317663
1579 2 0.0 7.580791142 45.773832527 2.497035296
1580 2 0.0 3.931765553 45.773832527 22.473317663
1581 2 0.0 12.938736837 8.538021952 2.497035296
1582 2 0.0 9.289711248 8.538021952 22.473317663
1583 2 0.0 12.938736837 17.846974423 2.497035296
1584 2 0.0 9.289711248 17.846974423 22.473317663
1585 2 0.0 12.938736837 27.155926199 2.497035296
1586 2 0.0 9.289711248 27.155926199 22.473317663
1587 2 0.0 12.938736837 36.464877976 2.497035296
1588 2 0.0 9.289711248 36.464877976 22.473317663
1589 2 0.0 12.938736837 45.773832527 2.497035296
1590 2 0.0 9.289711248 45.773832527 22.473317663
1591 2 0.0 18.296682532 8.538021952 2.497035296
1592 2 0.0 14.647656943 8.538021952 22.473317663
1593 2 0.0 18.296682532 17.846974423 2.497035296
1594 2 0.0 14.647656943 17.846974423 22.473317663
1595 2 0.0 18.296682532 27.155926199 2.497035296
1596 2 0.0 14.647656943 27.155926199 22.473317663
1597 2 0.0 18.296682532 36.464877976 2.497035296
1598 2 0.0 14.647656943 36.464877976 22.473317663
1599 2 0.0 18.296682532 45.773832527 2.497035296
1600 2 0.0 14.647656943 45.773832527 22.473317663
1601 2 0.0 23.654628227 8.538021952 2.497035296
1602 2 0.0 20.005602638 8.538021952 22.473317663
1603 2 0.0 23.654628227 17.846974423 2.497035296
1604 2 0.0 20.005602638 17.846974423 22.473317663
1605 2 0.0 23.654628227 27.155926199 2.497035296
1606 2 0.0 20.005602638 27.155926199 22.473317663
1607 2 0.0 23.654628227 36.464877976 2.497035296
1608 2 0.0 20.005602638 36.464877976 22.473317663
1609 2 0.0 23.654628227 45.773832527 2.497035296
1610 2 0.0 20.005602638 45.773832527 22.473317663
1611 2 0.0 0.398332054 8.538021952 12.485176479
1612 2 0.0 -3.250693535 8.538021952 32.461458846
1613 2 0.0 0.398332054 17.846974423 12.485176479
1614 2 0.0 -3.250693535 17.846974423 32.461458846
1615 2 0.0 0.398332054 27.155926199 12.485176479
1616 2 0.0 -3.250693535 27.155926199 32.461458846
1617 2 0.0 0.398332054 36.464877976 12.485176479
1618 2 0.0 -3.250693535 36.464877976 32.461458846
1619 2 0.0 0.398332054 45.773832527 12.485176479
1620 2 0.0 -3.250693535 45.773832527 32.461458846
1621 2 0.0 5.756278348 8.538021952 12.485176479
1622 2 0.0 2.107252758 8.538021952 32.461458846
1623 2 0.0 5.756278348 17.846974423 12.485176479
1624 2 0.0 2.107252758 17.846974423 32.461458846
1625 2 0.0 5.756278348 27.155926199 12.485176479
1626 2 0.0 2.107252758 27.155926199 32.461458846
1627 2 0.0 5.756278348 36.464877976 12.485176479
1628 2 0.0 2.107252758 36.464877976 32.461458846
1629 2 0.0 5.756278348 45.773832527 12.485176479
1630 2 0.0 2.107252758 45.773832527 32.461458846
1631 2 0.0 11.114224043 8.538021952 12.485176479
1632 2 0.0 7.465198454 8.538021952 32.461458846
1633 2 0.0 11.114224043 17.846974423 12.485176479
1634 2 0.0 7.465198454 17.846974423 32.461458846
1635 2 0.0 11.114224043 27.155926199 12.485176479
1636 2 0.0 7.465198454 27.155926199 32.461458846
1637 2 0.0 11.114224043 36.464877976 12.485176479
1638 2 0.0 7.465198454 36.464877976 32.461458846
1639 2 0.0 11.114224043 45.773832527 12.485176479
1640 2 0.0 7.465198454 45.773832527 32.461458846
1641 2 0.0 16.472169738 8.538021952 12.485176479
1642 2 0.0 12.823144149 8.538021952 32.461458846
1643 2 0.0 16.472169738 17.846974423 12.485176479
1644 2 0.0 12.823144149 17.846974423 32.461458846
1645 2 0.0 16.472169738 27.155926199 12.485176479
1646 2 0.0 12.823144149 27.155926199 32.461458846
1647 2 0.0 16.472169738 36.464877976 12.485176479
1648 2 0.0 12.823144149 36.464877976 32.461458846
1649 2 0.0 16.472169738 45.773832527 12.485176479
1650 2 0.0 12.823144149 45.773832527 32.461458846
1651 2 0.0 21.830115433 8.538021952 12.485176479
1652 2 0.0 18.181089844 8.538021952 32.461458846
1653 2 0.0 21.830115433 17.846974423 12.485176479
1654 2 0.0 18.181089844 17.846974423 32.461458846
1655 2 0.0 21.830115433 27.155926199 12.485176479
1656 2 0.0 18.181089844 27.155926199 32.461458846
1657 2 0.0 21.830115433 36.464877976 12.485176479
1658 2 0.0 18.181089844 36.464877976 32.461458846
1659 2 0.0 21.830115433 45.773832527 12.485176479
1660 2 0.0 18.181089844 45.773832527 32.461458846
1661 2 0.0 1.310588451 0.770930171 7.491105888
1662 2 0.0 -2.338437138 0.770930171 27.467388254
1663 2 0.0 1.310588451 10.079882295 7.491105888
1664 2 0.0 -2.338437138 10.079882295 27.467388254
1665 2 0.0 1.310588451 19.388835458 7.491105888
1666 2 0.0 -2.338437138 19.388835458 27.467388254
1667 2 0.0 1.310588451 28.697787235 7.491105888
1668 2 0.0 -2.338437138 28.697787235 27.467388254
1669 2 0.0 1.310588451 38.006739012 7.491105888
1670 2 0.0 -2.338437138 38.006739012 27.467388254
1671 2 0.0 6.668534745 0.770930171 7.491105888
1672 2 0.0 3.019509156 0.770930171 27.467388254
1673 2 0.0 6.668534745 10.079882295 7.491105888
1674 2 0.0 3.019509156 10.079882295 27.467388254
1675 2 0.0 6.668534745 19.388835458 7.491105888
1676 2 0.0 3.019509156 19.388835458 27.467388254
1677 2 0.0 6.668534745 28.697787235 7.491105888
1678 2 0.0 3.019509156 28.697787235 27.467388254
1679 2 0.0 6.668534745 38.006739012 7.491105888
1680 2 0.0 3.019509156 38.006739012 27.467388254
1681 2 0.0 12.02648044 0.770930171 7.491105888
1682 2 0.0 8.377454851 0.770930171 27.467388254
1683 2 0.0 12.02648044 10.079882295 7.491105888
1684 2 0.0 8.377454851 10.079882295 27.467388254
1685 2 0.0 12.02648044 19.388835458 7.491105888
1686 2 0.0 8.377454851 19.388835458 27.467388254
1687 2 0.0 12.02648044 28.697787235 7.491105888
1688 2 0.0 8.377454851 28.697787235 27.467388254
1689 2 0.0 12.02648044 38.006739012 7.491105888
1690 2 0.0 8.377454851 38.006739012 27.467388254
1691 2 0.0 17.384426135 0.770930171 7.491105888
1692 2 0.0 13.735400546 0.770930171 27.467388254
1693 2 0.0 17.384426135 10.079882295 7.491105888
1694 2 0.0 13.735400546 10.079882295 27.467388254
1695 2 0.0 17.384426135 19.388835458 7.491105888
1696 2 0.0 13.735400546 19.388835458 27.467388254
1697 2 0.0 17.384426135 28.697787235 7.491105888
1698 2 0.0 13.735400546 28.697787235 27.467388254
1699 2 0.0 17.384426135 38.006739012 7.491105888
1700 2 0.0 13.735400546 38.006739012 27.467388254
1701 2 0.0 22.74237183 0.770930171 7.491105888
1702 2 0.0 19.093346241 0.770930171 27.467388254
1703 2 0.0 22.74237183 10.079882295 7.491105888
1704 2 0.0 19.093346241 10.079882295 27.467388254
1705 2 0.0 22.74237183 19.388835458 7.491105888
1706 2 0.0 19.093346241 19.388835458 27.467388254
1707 2 0.0 22.74237183 28.697787235 7.491105888
1708 2 0.0 19.093346241 28.697787235 27.467388254
1709 2 0.0 22.74237183 38.006739012 7.491105888
1710 2 0.0 19.093346241 38.006739012 27.467388254
1711 2 0.0 -0.513924326 0.770930171 17.47924588
1712 2 0.0 -4.162950132 0.770930171 37.455529438
1713 2 0.0 -0.513924326 10.079882295 17.47924588
1714 2 0.0 -4.162950132 10.079882295 37.455529438
1715 2 0.0 -0.513924326 19.388835458 17.47924588
1716 2 0.0 -4.162950132 19.388835458 37.455529438
1717 2 0.0 -0.513924326 28.697787235 17.47924588
1718 2 0.0 -4.162950132 28.697787235 37.455529438
1719 2 0.0 -0.513924326 38.006739012 17.47924588
1720 2 0.0 -4.162950132 38.006739012 37.455529438
1721 2 0.0 4.84402137 0.770930171 17.47924588
1722 2 0.0 1.194995563 0.770930171 37.455529438
1723 2 0.0 4.84402137 10.079882295 17.47924588
1724 2 0.0 1.194995563 10.079882295 37.455529438
1725 2 0.0 4.84402137 19.388835458 17.47924588
1726 2 0.0 1.194995563 19.388835458 37.455529438
1727 2 0.0 4.84402137 28.697787235 17.47924588
1728 2 0.0 1.194995563 28.697787235 37.455529438
1729 2 0.0 4.84402137 38.006739012 17.47924588
1730 2 0.0 1.194995563 38.006739012 37.455529438
1731 2 0.0 10.201967863 0.770930171 17.47924588
1732 2 0.0 6.552942056 0.770930171 37.455529438
1733 2 0.0 10.201967863 10.079882295 17.47924588
1734 2 0.0 6.552942056 10.079882295 37.455529438
1735 2 0.0 10.201967863 19.388835458 17.47924588
1736 2 0.0 6.552942056 19.388835458 37.455529438
1737 2 0.0 10.201967863 28.697787235 17.47924588
1738 2 0.0 6.552942056 28.697787235 37.455529438
1739 2 0.0 10.201967863 38.006739012 17.47924588
1740 2 0.0 6.552942056 38.006739012 37.455529438
1741 2 0.0 15.559913558 0.770930171 17.47924588
1742 2 0.0 11.910887751 0.770930171 37.455529438
1743 2 0.0 15.559913558 10.079882295 17.47924588
1744 2 0.0 11.910887751 10.079882295 37.455529438
1745 2 0.0 15.559913558 19.388835458 17.47924588
1746 2 0.0 11.910887751 19.388835458 37.455529438
1747 2 0.0 15.559913558 28.697787235 17.47924588
1748 2 0.0 11.910887751 28.697787235 37.455529438
1749 2 0.0 15.559913558 38.006739012 17.47924588
1750 2 0.0 11.910887751 38.006739012 37.455529438
1751 2 0.0 20.91786085 0.770930171 17.47924588
1752 2 0.0 17.268835043 0.770930171 37.455529438
1753 2 0.0 20.91786085 10.079882295 17.47924588
1754 2 0.0 17.268835043 10.079882295 37.455529438
1755 2 0.0 20.91786085 19.388835458 17.47924588
1756 2 0.0 17.268835043 19.388835458 37.455529438
1757 2 0.0 20.91786085 28.697787235 17.47924588
1758 2 0.0 17.268835043 28.697787235 37.455529438
1759 2 0.0 20.91786085 38.006739012 17.47924588
1760 2 0.0 17.268835043 38.006739012 37.455529438
1761 2 0.0 -1.368384596 2.329602674 7.491105888
1762 2 0.0 -5.017410185 2.329602674 27.467388254
1763 2 0.0 -1.368384596 11.638555492 7.491105888
1764 2 0.0 -5.017410185 11.638555492 27.467388254
1765 2 0.0 -1.368384596 20.947507268 7.491105888
1766 2 0.0 -5.017410185 20.947507268 27.467388254
1767 2 0.0 -1.368384596 30.256460432 7.491105888
1768 2 0.0 -5.017410185 30.256460432 27.467388254
1769 2 0.0 -1.368384596 39.565412209 7.491105888
1770 2 0.0 -5.017410185 39.565412209 27.467388254
1771 2 0.0 3.989561498 2.329602674 7.491105888
1772 2 0.0 0.340535909 2.329602674 27.467388254
1773 2 0.0 3.989561498 11.638555492 7.491105888
1774 2 0.0 0.340535909 11.638555492 27.467388254
1775 2 0.0 3.989561498 20.947507268 7.491105888
1776 2 0.0 0.340535909 20.947507268 27.467388254
1777 2 0.0 3.989561498 30.256460432 7.491105888
1778 2 0.0 0.340535909 30.256460432 27.467388254
1779 2 0.0 3.989561498 39.565412209 7.491105888
1780 2 0.0 0.340535909 39.565412209 27.467388254
1781 2 0.0 9.347507593 2.329602674 7.491105888
1782 2 0.0 5.698482003 2.329602674 27.467388254
1783 2 0.0 9.347507593 11.638555492 7.491105888
1784 2 0.0 5.698482003 11.638555492 27.467388254
1785 2 0.0 9.347507593 20.947507268 7.491105888
1786 2 0.0 5.698482003 20.947507268 27.467388254
1787 2 0.0 9.347507593 30.256460432 7.491105888
1788 2 0.0 5.698482003 30.256460432 27.467388254
1789 2 0.0 9.347507593 39.565412209 7.491105888
1790 2 0.0 5.698482003 39.565412209 27.467388254
1791 2 0.0 14.705454086 2.329602674 7.491105888
1792 2 0.0 11.056428497 2.329602674 27.467388254
1793 2 0.0 14.705454086 11.638555492 7.491105888
1794 2 0.0 11.056428497 11.638555492 27.467388254
1795 2 0.0 14.705454086 20.947507268 7.491105888
1796 2 0.0 11.056428497 20.947507268 27.467388254
1797 2 0.0 14.705454086 30.256460432 7.491105888
1798 2 0.0 11.056428497 30.256460432 27.467388254
1799 2 0.0 14.705454086 39.565412209 7.491105888
1800 2 0.0 11.056428497 39.565412209 27.467388254
1801 2 0.0 20.063399781 2.329602674 7.491105888
1802 2 0.0 16.414374192 2.329602674 27.467388254
1803 2 0.0 20.063399781 11.638555492 7.491105888
1804 2 0.0 16.414374192 11.638555492 27.467388254
1805 2 0.0 20.063399781 20.947507268 7.491105888
1806 2 0.0 16.414374192 20.947507268 27.467388254
1807 2 0.0 20.063399781 30.256460432 7.491105888
1808 2 0.0 16.414374192 30.256460432 27.467388254
1809 2 0.0 20.063399781 39.565412209 7.491105888
1810 2 0.0 16.414374192 39.565412209 27.467388254
1811 2 0.0 -3.192897173 2.329602674 17.47924588
1812 2 0.0 -6.84192298 2.329602674 37.455529438
1813 2 0.0 -3.192897173 11.638555492 17.47924588
1814 2 0.0 -6.84192298 11.638555492 37.455529438
1815 2 0.0 -3.192897173 20.947507268 17.47924588
1816 2 0.0 -6.84192298 20.947507268 37.455529438
1817 2 0.0 -3.192897173 30.256460432 17.47924588
1818 2 0.0 -6.84192298 30.256460432 37.455529438
1819 2 0.0 -3.192897173 39.565412209 17.47924588
1820 2 0.0 -6.84192298 39.565412209 37.455529438
1821 2 0.0 2.165048921 2.329602674 17.47924588
1822 2 0.0 -1.483976886 2.329602674 37.455529438
1823 2 0.0 2.165048921 11.638555492 17.47924588
1824 2 0.0 -1.483976886 11.638555492 37.455529438
1825 2 0.0 2.165048921 20.947507268 17.47924588
1826 2 0.0 -1.483976886 20.947507268 37.455529438
1827 2 0.0 2.165048921 30.256460432 17.47924588
1828 2 0.0 -1.483976886 30.256460432 37.455529438
1829 2 0.0 2.165048921 39.565412209 17.47924588
1830 2 0.0 -1.483976886 39.565412209 37.455529438
1831 2 0.0 7.522995015 2.329602674 17.47924588
1832 2 0.0 3.873969209 2.329602674 37.455529438
1833 2 0.0 7.522995015 11.638555492 17.47924588
1834 2 0.0 3.873969209 11.638555492 37.455529438
1835 2 0.0 7.522995015 20.947507268 17.47924588
1836 2 0.0 3.873969209 20.947507268 37.455529438
1837 2 0.0 7.522995015 30.256460432 17.47924588
1838 2 0.0 3.873969209 30.256460432 37.455529438
1839 2 0.0 7.522995015 39.565412209 17.47924588
1840 2 0.0 3.873969209 39.565412209 37.455529438
1841 2 0.0 12.880941509 2.329602674 17.47924588
1842 2 0.0 9.231915702 2.329602674 37.455529438
1843 2 0.0 12.880941509 11.638555492 17.47924588
1844 2 0.0 9.231915702 11.638555492 37.455529438
1845 2 0.0 12.880941509 20.947507268 17.47924588
1846 2 0.0 9.231915702 20.947507268 37.455529438
1847 2 0.0 12.880941509 30.256460432 17.47924588
1848 2 0.0 9.231915702 30.256460432 37.455529438
1849 2 0.0 12.880941509 39.565412209 17.47924588
1850 2 0.0 9.231915702 39.565412209 37.455529438
1851 2 0.0 18.238887204 2.329602674 17.47924588
1852 2 0.0 14.589861397 2.329602674 37.455529438
1853 2 0.0 18.238887204 11.638555492 17.47924588
1854 2 0.0 14.589861397 11.638555492 37.455529438
1855 2 0.0 18.238887204 20.947507268 17.47924588
1856 2 0.0 14.589861397 20.947507268 37.455529438
1857 2 0.0 18.238887204 30.256460432 17.47924588
1858 2 0.0 14.589861397 30.256460432 37.455529438
1859 2 0.0 18.238887204 39.565412209 17.47924588
1860 2 0.0 14.589861397 39.565412209 37.455529438
1861 2 0.0 2.222844848 2.324873387 2.497035296
1862 2 0.0 -1.426180741 2.324873387 22.473317663
1863 2 0.0 2.222844848 11.633826031 2.497035296
1864 2 0.0 -1.426180741 11.633826031 22.473317663
1865 2 0.0 2.222844848 20.942778501 2.497035296
1866 2 0.0 -1.426180741 20.942778501 22.473317663
1867 2 0.0 2.222844848 30.251730278 2.497035296
1868 2 0.0 -1.426180741 30.251730278 22.473317663
1869 2 0.0 2.222844848 39.560682055 2.497035296
1870 2 0.0 -1.426180741 39.560682055 22.473317663
1871 2 0.0 7.580791142 2.324873387 2.497035296
1872 2 0.0 3.931765553 2.324873387 22.473317663
1873 2 0.0 7.580791142 11.633826031 2.497035296
1874 2 0.0 3.931765553 11.633826031 22.473317663
1875 2 0.0 7.580791142 20.942778501 2.497035296
1876 2 0.0 3.931765553 20.942778501 22.473317663
1877 2 0.0 7.580791142 30.251730278 2.497035296
1878 2 0.0 3.931765553 30.251730278 22.473317663
1879 2 0.0 7.580791142 39.560682055 2.497035296
1880 2 0.0 3.931765553 39.560682055 22.473317663
1881 2 0.0 12.938736837 2.324873387 2.497035296
1882 2 0.0 9.289711248 2.324873387 22.473317663
1883 2 0.0 12.938736837 11.633826031 2.497035296
1884 2 0.0 9.289711248 11.633826031 22.473317663
1885 2 0.0 12.938736837 20.942778501 2.497035296
1886 2 0.0 9.289711248 20.942778501 22.473317663
1887 2 0.0 12.938736837 30.251730278 2.497035296
1888 2 0.0 9.289711248 30.251730278 22.473317663
1889 2 0.0 12.938736837 39.560682055 2.497035296
1890 2 0.0 9.289711248 39.560682055 22.473317663
1891 2 0.0 18.296682532 2.324873387 2.497035296
1892 2 0.0 14.647656943 2.324873387 22.473317663
1893 2 0.0 18.296682532 11.633826031 2.497035296
1894 2 0.0 14.647656943 11.633826031 22.473317663
1895 2 0.0 18.296682532 20.942778501 2.497035296
1896 2 0.0 14.647656943 20.942778501 22.473317663
1897 2 0.0 18.296682532 30.251730278 2.497035296
1898 2 0.0 14.647656943 30.251730278 22.473317663
1899 2 0.0 18.296682532 39.560682055 2.497035296
1900 2 0.0 14.647656943 39.560682055 22.473317663
1901 2 0.0 23.654628227 2.324873387 2.497035296
1902 2 0.0 20.005602638 2.324873387 22.473317663
1903 2 0.0 23.654628227 11.633826031 2.497035296
1904 2 0.0 20.005602638 11.633826031 22.473317663
1905 2 0.0 23.654628227 20.942778501 2.497035296
1906 2 0.0 20.005602638 20.942778501 22.473317663
1907 2 0.0 23.654628227 30.251730278 2.497035296
1908 2 0.0 20.005602638 30.251730278 22.473317663
1909 2 0.0 23.654628227 39.560682055 2.497035296
1910 2 0.0 20.005602638 39.560682055 22.473317663
1911 2 0.0 0.398332054 2.324873387 12.485176479
1912 2 0.0 -3.250693535 2.324873387 32.461458846
1913 2 0.0 0.398332054 11.633826031 12.485176479
1914 2 0.0 -3.250693535 11.633826031 32.461458846
1915 2 0.0 0.398332054 20.942778501 12.485176479
1916 2 0.0 -3.250693535 20.942778501 32.461458846
1917 2 0.0 0.398332054 30.251730278 12.485176479
1918 2 0.0 -3.250693535 30.251730278 32.461458846
1919 2 0.0 0.398332054 39.560682055 12.485176479
1920 2 0.0 -3.250693535 39.560682055 32.461458846
1921 2 0.0 5.756278348 2.324873387 12.485176479
1922 2 0.0 2.107252758 2.324873387 32.461458846
1923 2 0.0 5.756278348 11.633826031 12.485176479
1924 2 0.0 2.107252758 11.633826031 32.461458846
1925 2 0.0 5.756278348 20.942778501 12.485176479
1926 2 0.0 2.107252758 20.942778501 32.461458846
1927 2 0.0 5.756278348 30.251730278 12.485176479
1928 2 0.0 2.107252758 30.251730278 32.461458846
1929 2 0.0 5.756278348 39.560682055 12.485176479
1930 2 0.0 2.107252758 39.560682055 32.461458846
1931 2 0.0 11.114224043 2.324873387 12.485176479
1932 2 0.0 7.465198454 2.324873387 32.461458846
1933 2 0.0 11.114224043 11.633826031 12.485176479
1934 2 0.0 7.465198454 11.633826031 32.461458846
1935 2 0.0 11.114224043 20.942778501 12.485176479
1936 2 0.0 7.465198454 20.942778501 32.461458846
1937 2 0.0 11.114224043 30.251730278 12.485176479
1938 2 0.0 7.465198454 30.251730278 32.461458846
1939 2 0.0 11.114224043 39.560682055 12.485176479
1940 2 0.0 7.465198454 39.560682055 32.461458846
1941 2 0.0 16.472169738 2.324873387 12.485176479
1942 2 0.0 12.823144149 2.324873387 32.461458846
1943 2 0.0 16.472169738 11.633826031 12.485176479
1944 2 0.0 12.823144149 11.633826031 32.461458846
1945 2 0.0 16.472169738 20.942778501 12.485176479
1946 2 0.0 12.823144149 20.942778501 32.461458846
1947 2 0.0 16.472169738 30.251730278 12.485176479
1948 2 0.0 12.823144149 30.251730278 32.461458846
1949 2 0.0 16.472169738 39.560682055 12.485176479
1950 2 0.0 12.823144149 39.560682055 32.461458846
